Wall time,Step,Value
1620319161.346347,160,0.6926320791244507
1620319232.877896,576,0.6668546199798584
1620319266.153337,768,0.6805692315101624
1620319355.208114,1280,0.6604365110397339
1620319366.29493,1344,0.6335916519165039
1620319383.186712,1440,0.6314435005187988
1620319427.52686,1696,0.6490369439125061
1620319444.140382,1792,0.6559419631958008
1620319527.962604,2272,0.6409274339675903
1620319544.665171,2368,0.6189663410186768
1620319656.596868,3008,0.6784387230873108
1620319701.49255,3264,0.6588868498802185
1620319718.257146,3360,0.6206948757171631
1620319723.778423,3392,0.5763058066368103
1620319763.13814,3616,0.5892635583877563
1620319835.967158,4032,0.6222354173660278
1620319909.163962,4448,0.6392897367477417
1620319971.002369,4800,0.63265061378479
1620319999.074484,4960,0.6122952103614807
1620320015.947904,5056,0.6388098001480103
1620320066.75385,5344,0.6465612053871155
1620320128.562954,5696,0.5649036169052124
1620320156.727402,5856,0.6349952220916748
1620320167.951804,5920,0.6222989559173584
1620320173.572256,5952,0.648600161075592
1620320196.19438,6080,0.5886593461036682
1620320241.069848,6336,0.661727786064148
1620320285.908902,6592,0.6003724336624146
1620320291.548817,6624,0.6439093351364136
1620320319.808493,6784,0.5584925413131714
1620320381.838507,7136,0.6556639075279236
1620320415.575412,7328,0.5808919668197632
1620320443.757374,7488,0.5959593057632446
1620320528.035167,7968,0.6340513229370117
1620320561.529997,8160,0.5671723484992981
1620320589.698446,8320,0.5850107073783875
1620320628.868486,8544,0.6003037095069885
1620320651.326951,8672,0.6337880492210388
1620320662.529675,8736,0.5829731822013855
1620320769.170941,9344,0.6108014583587646
1620320797.381154,9504,0.5506372451782227
1620320831.087626,9696,0.6030865907669067
1620320859.12929,9856,0.608892023563385
1620320870.305081,9920,0.6267452239990234
1620320915.343362,10176,0.6758719682693481
1620320920.957269,10208,0.6438833475112915
1620320982.830022,10560,0.5803259611129761
1620321033.363744,10848,0.6552060842514038
1620321078.299633,11104,0.5902006030082703
1620321168.189916,11616,0.6089720726013184
1620321190.600481,11744,0.5980221629142761
1620321246.917585,12064,0.6579750776290894
1620321494.580468,13472,0.5709814429283142
1620321500.223294,13504,0.6100828647613525
1620321595.809729,14048,0.5746428966522217
1620321607.046926,14112,0.6306592226028442
1620321612.649319,14144,0.6382110118865967
1620321629.542075,14240,0.5935395956039429
1620321663.522092,14432,0.6522440910339355
1620321714.307476,14720,0.6170856952667236
1620321731.155534,14816,0.6003992557525635
1620321736.784466,14848,0.6246116757392883
1620321793.041153,15168,0.6870521306991577
1620321888.711181,15712,0.6304013133049011
1620321899.985179,15776,0.5581969022750854
1620322006.609234,16384,0.6220640540122986
1620322017.809596,16448,0.6301950812339783
1620322034.857783,16544,0.6014198064804077
1620322079.749915,16800,0.586151659488678
1620322113.446352,16992,0.589026689529419
1620322124.63867,17056,0.6201725006103516
1620322141.421854,17152,0.6408718824386597
1620322175.117183,17344,0.5743292570114136
1620322203.180124,17504,0.6128159761428833
1620349713.025775,32,0.6960008144378662
1620349746.318906,224,0.6948361396789551
1620349779.653409,416,0.6796402335166931
