Wall time,Step,Value
1621011233.179142,160,0.6938028335571289
1621011349.597731,576,0.6933274269104004
1621011403.526582,768,0.6932351589202881
1621011547.340784,1280,0.693183422088623
1621011565.355485,1344,0.6931501626968384
1621011592.368854,1440,0.6931763887405396
1621011664.977365,1696,0.6931520700454712
1621011692.06383,1792,0.6931620836257935
1621011826.927695,2272,0.6931635737419128
1621011853.92018,2368,0.693170428276062
1621012034.201276,3008,0.6931474208831787
1621012106.765591,3264,0.6931483745574951
1621012143.157682,3392,0.6931516528129578
1621012324.083832,4032,0.6931471824645996
1621012441.402531,4448,0.6931465864181519
1621012540.813584,4800,0.6931462287902832
1621012586.109741,4960,0.6931434869766235
1621012613.301915,5056,0.6931505799293518
1621012694.981748,5344,0.6931461691856384
1621012794.918908,5696,0.6931525468826294
1621012840.468686,5856,0.6931467652320862
1621012858.719195,5920,0.6931504011154175
1621012867.847809,5952,0.6931434869766235
1621012904.206666,6080,0.6931473016738892
1621012977.235058,6336,0.6931502819061279
1621013059.035769,6624,0.6931463479995728
1621013104.563305,6784,0.6931521892547607
1621013204.862722,7136,0.6931472420692444
1621013259.071367,7328,0.693148136138916
1621013304.299505,7488,0.6931487321853638
1621013440.013462,7968,0.6931464672088623
1621013494.345977,8160,0.6931461095809937
1621013539.615914,8320,0.6931464672088623
1621013602.852887,8544,0.6931482553482056
1621013638.9854,8672,0.6931478977203369
1621013657.039078,8736,0.6931489706039429
1621013829.159696,9344,0.6931471824645996
1621013874.329745,9504,0.6931471824645996
1621013928.444456,9696,0.6931482553482056
1621013973.623957,9856,0.6931468844413757
1621013991.699195,9920,0.6931471824645996
1621014064.143347,10176,0.6931473016738892
1621014172.828902,10560,0.6931468844413757
1621014253.965141,10848,0.6931471228599548
1621014326.257712,11104,0.693148136138916
1621014470.784101,11616,0.6931458115577698
1621014506.953991,11744,0.6931474804878235
1621014597.421307,12064,0.6931471824645996
1621014998.259304,13472,0.6927685737609863
1621015007.358466,13504,0.6920371055603027
1621015162.319589,14048,0.6899526119232178
1621015180.552292,14112,0.6828484535217285
1621015189.601099,14144,0.6818910837173462
1621015216.766508,14240,0.7116864919662476
1621015352.877261,14720,0.6944950222969055
1621015380.099649,14816,0.6937152743339539
1621015389.14983,14848,0.6930258274078369
1621015479.250053,15168,0.6950621008872986
1621015631.338748,15712,0.6697922945022583
1621015649.243632,15776,0.6750615835189819
1621015837.31678,16448,0.6880142688751221
1621015864.16271,16544,0.7010107636451721
1621015935.71561,16800,0.6817922592163086
1621015989.284553,16992,0.7074040770530701
1621016007.162916,17056,0.6717897653579712
1621016033.914858,17152,0.652549147605896
1621016087.376939,17344,0.6782566905021667
1621016131.982779,17504,0.6849775314331055
1621017314.301293,17824,0.6807327270507812
1621017367.546903,18016,0.6722066402435303
1621017420.951573,18208,0.7054731845855713
1621017456.564056,18336,0.689109742641449
1621017509.919973,18528,0.6896357536315918
1621017527.694799,18592,0.651804506778717
1621017572.077197,18752,0.6614351868629456
1621017580.982823,18784,0.6889688372612
1621017634.360907,18976,0.6953163146972656
1621017714.815941,19264,0.689652144908905
1621017875.441368,19840,0.6779959797859192
1621017893.275044,19904,0.6952847838401794
1621018000.229556,20288,0.6868826150894165
1621018062.598149,20512,0.6829396486282349
1621018071.499807,20544,0.669055700302124
1621018089.322765,20608,0.6905300617218018
1621018116.063849,20704,0.6687089204788208
1621018133.871896,20768,0.6633391380310059
1621018240.844903,21152,0.6785186529159546
1621018276.229883,21248,0.6723389625549316
1621018317.736961,21376,0.6734826564788818
1621018349.466589,21472,0.6987341046333313
1621018376.789481,21568,0.6819992065429688
1621018412.386237,21696,0.6792687177658081
1621018456.963309,21856,0.6621800661087036
1621018501.567575,22016,0.7039273977279663
1621018734.09061,22848,0.6816161870956421
1621018769.780853,22976,0.6809207201004028
1621018805.516794,23104,0.6834219098091125
1621018814.437455,23136,0.6603957414627075
1621018877.005746,23360,0.6823074817657471
1621018958.494911,23648,0.6551331877708435
1621018994.588448,23776,0.6528719067573547
1621019030.35668,23904,0.6855451464653015
1621019075.031071,24064,0.6855230927467346
1621019110.822698,24192,0.6889607310295105
1621019191.35092,24480,0.680162250995636
1621019227.073833,24608,0.6994861364364624
1621019236.023236,24640,0.6848281621932983
1621019244.948287,24672,0.6850965619087219
1621019262.762411,24736,0.6495120525360107
1621019271.720394,24768,0.649695873260498
1621019325.309393,24960,0.696388304233551
1621019369.962357,25120,0.6434574127197266
1621019387.803801,25184,0.7031300067901611
1621019432.479481,25344,0.6773029565811157
1621019450.355618,25408,0.659926176071167
1621019486.149621,25536,0.688854455947876
1621019521.906708,25664,0.6583595275878906
1621019566.680653,25824,0.6836221218109131
1621019575.619994,25856,0.6860309839248657
1621019584.527301,25888,0.680911660194397
1621019789.844959,26624,0.6789584159851074
1621019825.621939,26752,0.6986358761787415
1621020120.435225,27808,0.6766689419746399
1621020165.025651,27968,0.6735490560531616
1621020182.817388,28032,0.6302295923233032
1621020236.194636,28224,0.6347588896751404
1621020307.510956,28480,0.673164963722229
1621020361.011245,28672,0.6791924238204956
1621020396.885815,28800,0.7044782638549805
1621020459.395102,29024,0.6804850697517395
1621020477.258636,29088,0.6458957195281982
1621020530.808124,29280,0.6912705898284912
1621020548.627,29344,0.6434706449508667
1621020673.618416,29792,0.6664179563522339
1621020682.574872,29824,0.6718961000442505
1621020771.872842,30144,0.6696182489395142
1621020798.627216,30240,0.6479873061180115
1621020878.815173,30528,0.6749669313430786
1621020914.446562,30656,0.6839864253997803
1621020950.080911,30784,0.6656723022460938
1621021030.530218,31072,0.6666112542152405
1621021039.474074,31104,0.643915057182312
1621021093.009667,31296,0.6865906119346619
1621021101.930876,31328,0.6138529777526855
1621021146.534394,31488,0.6744647026062012
1621021253.607034,31872,0.6992123126983643
1621021307.229689,32064,0.666456937789917
1621021334.17727,32160,0.6176910996437073
1621021414.600929,32448,0.6878995895385742
1621021441.269611,32544,0.6490773558616638
