Wall time,Step,Value
1622215388.289691,22368,0.8132617473602295
1622215426.97069,22496,0.9695117473602295
1622215456.005902,22592,0.7507617473602295
1622215533.363743,22848,0.9695117473602295
1622215572.032807,22976,0.8757617473602295
1622215601.112125,23072,0.9070117473602295
1622215610.785902,23104,0.9070117473602295
1622215620.486534,23136,0.9070117473602295
1622215688.325544,23360,0.7820117473602295
1622215746.376887,23552,0.7507617473602295
1622215765.708099,23616,0.9070117473602295
1622215775.374723,23648,0.9382617473602295
1622215814.031063,23776,0.8757617473602295
1622215852.616276,23904,0.8132617473602295
1622215881.615903,24000,0.9382617473602295
1622215891.300778,24032,0.7507617473602295
1622215900.948058,24064,0.8445117473602295
1622215939.548297,24192,0.8757617473602295
1622216026.590557,24480,0.8757617473602295
1622216065.221842,24608,0.8445117473602295
1622216074.876719,24640,1.0007617473602295
1622216084.534659,24672,0.9382617473602295
1622216103.850472,24736,0.7507617473602295
1622216113.526721,24768,0.9382617473602295
1622216171.522792,24960,0.8445117473602295
1622216210.204313,25088,0.7820117473602295
1622216219.851203,25120,0.8757617473602295
1622216239.166399,25184,0.9070117473602295
1622216258.519464,25248,0.8445117473602295
1622216287.552153,25344,0.9070117473602295
1622216297.236189,25376,0.8445117473602295
1622216306.891205,25408,0.7820117473602295
1622216316.556915,25440,0.9070117473602295
1622216345.533711,25536,0.8132617473602295
1622216384.195764,25664,0.9070117473602295
1622216432.473122,25824,0.7820117473602295
1622216442.143986,25856,0.8445117473602295
1622216451.811809,25888,0.9382617473602295
1622216509.983013,26080,0.9070117473602295
1622216674.462695,26624,1.0320117473602295
1622216713.129613,26752,0.9382617473602295
1622216732.482112,26816,0.9695117473602295
1622216780.796964,26976,0.9070117473602295
1622217012.837876,27744,1.0320117473602295
1622217032.170123,27808,1.0007617473602295
1622217080.55132,27968,0.9070117473602295
1622217099.944683,28032,0.9382617473602295
1622217138.639081,28160,0.8132617473602295
1622217157.974169,28224,0.8132617473602295
1622217235.446271,28480,0.9070117473602295
1622217293.502898,28672,0.8132617473602295
1622217332.213631,28800,1.0007617473602295
1622217399.975051,29024,0.8757617473602295
1622217419.362389,29088,0.9070117473602295
1622217477.40476,29280,0.9695117473602295
1622217496.707301,29344,0.8445117473602295
1622217525.709762,29440,0.9070117473602295
1622217535.376767,29472,0.7507617473602295
1622217554.679818,29536,0.9695117473602295
1622217632.009285,29792,0.6257617473602295
1622217641.687988,29824,0.8757617473602295
1622217670.666142,29920,0.8132617473602295
1622217738.431411,30144,0.9382617473602295
1622217767.440777,30240,1.0007617473602295
1622217854.358286,30528,0.8445117473602295
1622217892.930473,30656,0.8132617473602295
1622217921.864877,30752,0.9070117473602295
1622217931.494325,30784,0.9070117473602295
1622218018.306697,31072,0.8132617473602295
1622218027.948082,31104,0.8445117473602295
1622218066.506897,31232,0.8757617473602295
1622218076.173435,31264,0.8132617473602295
1622218085.825705,31296,0.8757617473602295
1622218095.455514,31328,0.8757617473602295
1622218133.974771,31456,0.7195117473602295
1622218143.621949,31488,0.7195117473602295
1622218172.510981,31584,0.7195117473602295
1622218182.145072,31616,0.9070117473602295
1622218259.245197,31872,0.8132617473602295
1622218297.800905,32000,0.8757617473602295
1622218317.072971,32064,0.8132617473602295
1622218336.364066,32128,0.8757617473602295
1622218346.007187,32160,0.9070117473602295
1622218432.708483,32448,0.9382617473602295
1622218461.709109,32544,0.8445117473602295
1622218538.989499,32800,0.9382617473602295
1622218558.285832,32864,0.8757617473602295
1622218597.116144,32992,0.7820117473602295
1622218606.773245,33024,0.9070117473602295
1622218655.125054,33184,0.8757617473602295
1622218722.595479,33408,0.8757617473602295
1622218828.797451,33760,1.0632617473602295
1622218848.182414,33824,0.7195117473602295
1622218906.429384,34016,0.9070117473602295
1622218935.445065,34112,0.9070117473602295
1622218954.759804,34176,0.9070117473602295
1622218993.511898,34304,0.8445117473602295
1622219032.226018,34432,0.8445117473602295
1622219051.5176,34496,0.7820117473602295
1622219099.908112,34656,0.9070117473602295
1622219109.591126,34688,0.8757617473602295
1622219119.236977,34720,0.9070117473602295
1622219196.571779,34976,0.9070117473602295
1622219254.588981,35168,0.8757617473602295
1622219293.183382,35296,0.9070117473602295
1622219302.854795,35328,1.1257617473602295
1622219312.490792,35360,0.7820117473602295
1622220524.017431,35648,0.8757617473602295
1622220571.96817,35808,0.9070117473602295
1622220706.319183,36256,0.9695117473602295
1622220725.515963,36320,1.0320117473602295
1622220917.860028,36960,0.9695117473602295
1622220927.443999,36992,0.9695117473602295
1622220966.006609,37120,1.0007617473602295
1622220975.681988,37152,0.6882617473602295
1622220985.350694,37184,1.0320117473602295
1622221158.829555,37760,1.0320117473602295
1622221207.134988,37920,0.8132617473602295
1622221274.929782,38144,0.8757617473602295
1622221284.612021,38176,1.0007617473602295
1622221342.59578,38368,0.9695117473602295
1622221361.844158,38432,0.9695117473602295
1622221410.008043,38592,0.8757617473602295
1622221429.275669,38656,0.9070117473602295
1622221486.992823,38848,0.8132617473602295
1622221660.433481,39424,0.7820117473602295
1622221679.67275,39488,0.9382617473602295
1622221698.928636,39552,0.9070117473602295
1622221775.988494,39808,1.0007617473602295
1622221804.912597,39904,1.0632617473602295
1622221882.018466,40160,0.9382617473602295
1622221910.890059,40256,0.9070117473602295
1622221939.833427,40352,0.9070117473602295
1622222065.261287,40768,0.7507617473602295
1622222132.757964,40992,1.0007617473602295
1622222190.649472,41184,0.9695117473602295
1622222248.507509,41376,0.7820117473602295
1622222258.137931,41408,0.9382617473602295
1622222315.874413,41600,0.9070117473602295
1622222412.391437,41920,1.0945117473602295
1622222460.767579,42080,0.9070117473602295
1622222470.440213,42112,0.9070117473602295
1622222499.5297,42208,0.8445117473602295
1622222557.592437,42400,0.8445117473602295
1622222576.848611,42464,0.9382617473602295
1622222605.822707,42560,1.0320117473602295
1622222634.856463,42656,0.9070117473602295
1622222663.880769,42752,0.8757617473602295
1622222673.543548,42784,0.8757617473602295
1622222847.417828,43360,1.0007617473602295
1622222992.251293,43840,0.8757617473602295
1622223137.063116,44320,1.0007617473602295
1622223166.018956,44416,0.7507617473602295
1622223175.670646,44448,0.8757617473602295
1622223194.945356,44512,0.9070117473602295
1622223204.582705,44544,0.8757617473602295
1622223407.555967,45216,0.9695117473602295
1622223417.229722,45248,0.7820117473602295
1622223465.511485,45408,0.8757617473602295
1622223494.487905,45504,0.8757617473602295
1622223533.018018,45632,0.9382617473602295
1622223552.343663,45696,0.9070117473602295
1622223590.95496,45824,0.8445117473602295
1622223629.821864,45952,0.9382617473602295
1622223668.514271,46080,0.7195117473602295
1622223910.373439,46880,0.8445117473602295
1622223920.015551,46912,1.0007617473602295
1622224026.182542,47264,1.0945117473602295
1622224103.202778,47520,1.0632617473602295
1622224112.822665,47552,0.8757617473602295
1622224141.747929,47648,0.7507617473602295
1622224161.060306,47712,0.8132617473602295
1622224170.678982,47744,0.8132617473602295
1622224257.381256,48032,0.8757617473602295
1622224324.835305,48256,0.9382617473602295
1622224469.612586,48736,0.9382617473602295
1622224479.252334,48768,0.9382617473602295
1622224508.179368,48864,0.7507617473602295
1622224575.76343,49088,0.7820117473602295
1622224691.582274,49472,0.8445117473602295
1622224739.755479,49632,0.8757617473602295
1622224749.387869,49664,0.9382617473602295
1622224768.698249,49728,0.7820117473602295
1622224836.397059,49952,0.9070117473602295
1622224904.099756,50176,0.9382617473602295
1622224913.759984,50208,0.8757617473602295
1622225000.672058,50496,0.8757617473602295
1622225039.296332,50624,0.9695117473602295
1622225058.604195,50688,0.8445117473602295
1622225097.191236,50816,0.9695117473602295
1622225184.107114,51104,0.7820117473602295
1622225251.634443,51328,0.9070117473602295
1622225261.301256,51360,0.9382617473602295
1622225309.554502,51520,0.8757617473602295
1622225386.936444,51776,0.7820117473602295
1622225474.025633,52064,0.9070117473602295
1622225483.70074,52096,0.9382617473602295
1622225522.266492,52224,1.0632617473602295
1622225570.417716,52384,1.0632617473602295
1622225599.324823,52480,0.8445117473602295
1622225618.612885,52544,0.9695117473602295
1622225647.504147,52640,0.8757617473602295
1622225676.425434,52736,0.8757617473602295
1622225715.066055,52864,0.8132617473602295
1622225792.30336,53120,0.9070117473602295
1622226997.237957,53376,0.8757617473602295
1622227035.532157,53504,1.0007617473602295
1622227064.416372,53600,0.9695117473602295
1622227073.984224,53632,0.8132617473602295
1622227131.813803,53824,0.9070117473602295
1622227141.447209,53856,1.0945117473602295
1622227218.442233,54112,0.9695117473602295
1622227256.942663,54240,0.8132617473602295
1622227266.580553,54272,0.9382617473602295
1622227276.266787,54304,0.9382617473602295
1622227295.558048,54368,0.8757617473602295
1622227324.431739,54464,0.7195117473602295
1622227391.821896,54688,0.8445117473602295
1622227401.418847,54720,0.7507617473602295
1622227478.538722,54976,0.8757617473602295
1622227488.171375,55008,0.7820117473602295
1622227575.067432,55296,1.0632617473602295
1622227613.676815,55424,0.7507617473602295
1622227632.950787,55488,1.0632617473602295
1622227661.885899,55584,0.9382617473602295
1622227710.10138,55744,0.8757617473602295
1622227719.786792,55776,0.8132617473602295
1622227739.055076,55840,0.9070117473602295
1622227748.713131,55872,0.8757617473602295
1622227758.377517,55904,0.8757617473602295
1622227806.616339,56064,0.9382617473602295
1622227941.482329,56512,0.8757617473602295
1622228028.141384,56800,1.0007617473602295
1622228085.750413,56992,1.0632617473602295
1622228153.106674,57216,1.0007617473602295
1622228162.747739,57248,0.8132617473602295
1622228249.271475,57536,0.8445117473602295
1622228316.609302,57760,0.9382617473602295
1622228403.2993,58048,0.8445117473602295
1622228432.176653,58144,0.8445117473602295
1622228499.711065,58368,0.7507617473602295
1622228519.002733,58432,0.8757617473602295
1622228557.511549,58560,1.0320117473602295
1622228653.808401,58880,0.9382617473602295
1622228663.436569,58912,0.9382617473602295
1622228692.281475,59008,0.8132617473602295
1622228740.544962,59168,1.1257617473602295
1622228779.124602,59296,0.9382617473602295
1622228904.393387,59712,1.0007617473602295
1622228923.709359,59776,0.9070117473602295
1622228933.331982,59808,0.7507617473602295
1622228991.111172,60000,0.8757617473602295
1622229000.6993,60032,0.9070117473602295
1622229010.317198,60064,0.9070117473602295
1622229029.575815,60128,1.0007617473602295
1622229164.543877,60576,0.7820117473602295
1622229338.231044,61152,0.8445117473602295
1622229396.059503,61344,0.9070117473602295
1622229463.518209,61568,1.0007617473602295
1622229521.317424,61760,0.8132617473602295
1622229559.773784,61888,0.7820117473602295
1622229579.02603,61952,0.7507617473602295
1622229598.254096,62016,1.0320117473602295
1622229656.121415,62208,0.9382617473602295
1622229685.09996,62304,0.8445117473602295
1622229704.417733,62368,0.8757617473602295
1622229733.336208,62464,0.9382617473602295
1622229762.273339,62560,0.9382617473602295
1622229791.137722,62656,1.0320117473602295
1622229877.895889,62944,0.7820117473602295
1622229897.156655,63008,0.8757617473602295
1622230013.008821,63392,1.0945117473602295
1622230022.621866,63424,0.8757617473602295
1622230032.25923,63456,0.8132617473602295
1622230167.373045,63904,0.8757617473602295
1622230205.884987,64032,0.7507617473602295
1622230244.436806,64160,0.9070117473602295
1622230283.035934,64288,1.0320117473602295
1622230292.681603,64320,0.8757617473602295
1622230321.616881,64416,0.9695117473602295
1622230340.85161,64480,0.9070117473602295
1622230360.106447,64544,0.9070117473602295
1622230437.141226,64800,0.9382617473602295
1622230456.384126,64864,0.9070117473602295
1622230485.193676,64960,0.9382617473602295
1622230514.115344,65056,1.0007617473602295
1622230542.970991,65152,0.7507617473602295
1622230562.266391,65216,0.8757617473602295
1622230591.190979,65312,1.0320117473602295
1622230620.12471,65408,0.9070117473602295
1622230774.199044,65920,1.0007617473602295
1622230841.658737,66144,0.9382617473602295
1622230889.917369,66304,0.8445117473602295
1622230899.566972,66336,0.7195117473602295
1622230909.18181,66368,0.8757617473602295
1622230928.468726,66432,0.9070117473602295
1622230938.095877,66464,0.7507617473602295
1622230957.378627,66528,0.7507617473602295
1622230976.688763,66592,0.9695117473602295
1622231015.363353,66720,1.0007617473602295
1622231053.980718,66848,0.8445117473602295
1622231102.164148,67008,0.9070117473602295
1622231121.46404,67072,0.8445117473602295
1622231189.028387,67296,0.8132617473602295
1622231208.295563,67360,1.0320117473602295
1622231217.934719,67392,0.7195117473602295
1622231266.15406,67552,0.9070117473602295
1622231304.830534,67680,0.8445117473602295
1622231353.090575,67840,0.8132617473602295
1622231372.383149,67904,0.8132617473602295
1622231382.012653,67936,0.8757617473602295
1622231478.496393,68256,1.0007617473602295
1622231488.182608,68288,0.9382617473602295
1622231526.698928,68416,0.8445117473602295
1622231555.605104,68512,1.0320117473602295
1622231584.538176,68608,1.0007617473602295
1622231594.190862,68640,0.9070117473602295
1622231623.156238,68736,0.6570117473602295
1622231632.828938,68768,1.0007617473602295
1622231652.088767,68832,1.0007617473602295
1622231700.320744,68992,1.0007617473602295
1622231709.960009,69024,0.8757617473602295
1622231777.441903,69248,0.9382617473602295
1622231787.060627,69280,0.9382617473602295
1622231825.635773,69408,0.9382617473602295
1622231844.938936,69472,1.0945117473602295
1622231864.294982,69536,1.0320117473602295
1622231902.912822,69664,0.9070117473602295
1622231999.542522,69984,0.8132617473602295
1622232018.865336,70048,0.9382617473602295
1622232038.144534,70112,0.8445117473602295
1622232047.787107,70144,0.8132617473602295
1622232086.482035,70272,0.8132617473602295
1622232115.386447,70368,0.9070117473602295
1622232192.419524,70624,0.8757617473602295
1622232230.951476,70752,1.0007617473602295
1622233489.325083,71200,0.9695117473602295
1622233527.666149,71328,0.9070117473602295
1622233546.888706,71392,0.7507617473602295
1622233594.926581,71552,0.9695117473602295
1622233604.550206,71584,0.9070117473602295
1622233623.732434,71648,0.8757617473602295
1622233642.94589,71712,1.0007617473602295
1622233652.563458,71744,0.9382617473602295
1622233671.762941,71808,0.7820117473602295
1622233690.968885,71872,1.0320117473602295
1622233700.578862,71904,0.8132617473602295
1622233767.776619,72128,0.8757617473602295
1622233796.582757,72224,0.8132617473602295
1622233844.708072,72384,0.8757617473602295
1622233960.346609,72768,0.9695117473602295
1622233998.934963,72896,0.8445117473602295
1622234027.900438,72992,0.8445117473602295
1622234124.277263,73312,0.9070117473602295
1622234182.014104,73504,0.8132617473602295
1622234191.657033,73536,0.6882617473602295
1622234210.927622,73600,0.9070117473602295
1622234239.862876,73696,0.8757617473602295
1622234268.707113,73792,0.8445117473602295
1622234278.33541,73824,0.8757617473602295
1622234287.974426,73856,0.8445117473602295
1622234384.215961,74176,0.9382617473602295
1622234393.849328,74208,0.8757617473602295
1622234403.492132,74240,0.8132617473602295
1622234422.744128,74304,0.9070117473602295
1622234538.372817,74688,0.6882617473602295
1622234547.990076,74720,0.9070117473602295
1622234557.619399,74752,0.6882617473602295
1622234567.218456,74784,0.7820117473602295
1622234644.162745,75040,0.8445117473602295
1622234730.863749,75328,0.9695117473602295
1622234894.636073,75872,0.9695117473602295
1622235029.290401,76320,0.8445117473602295
1622235067.781219,76448,0.9382617473602295
1622235077.455691,76480,0.9382617473602295
1622235096.711837,76544,0.8757617473602295
1622235173.687305,76800,0.8132617473602295
1622235192.965277,76864,0.9070117473602295
1622235231.466191,76992,0.9382617473602295
1622235327.682661,77312,0.9382617473602295
1622235404.755267,77568,0.9695117473602295
1622235414.392914,77600,1.0007617473602295
1622235520.451841,77952,0.7507617473602295
1622235597.517178,78208,0.9070117473602295
1622235655.219193,78400,0.8757617473602295
1622235664.839039,78432,0.8757617473602295
1622235684.067822,78496,0.8757617473602295
1622235703.314763,78560,1.0320117473602295
1622235751.488898,78720,0.6882617473602295
1622235934.616359,79328,0.9070117473602295
1622235992.416434,79520,0.9382617473602295
1622236002.05789,79552,0.9070117473602295
1622236098.50603,79872,0.8445117473602295
1622236117.801387,79936,0.7507617473602295
1622236146.793126,80032,0.8132617473602295
1622236156.423641,80064,0.9070117473602295
1622236166.044297,80096,0.8757617473602295
1622236262.350454,80416,0.9695117473602295
1622236272.008505,80448,0.7195117473602295
1622236300.95022,80544,0.9070117473602295
1622236358.812388,80736,0.8757617473602295
1622236407.045901,80896,0.7195117473602295
1622236426.376931,80960,1.0007617473602295
1622236445.647871,81024,0.8445117473602295
1622236464.911053,81088,0.8132617473602295
1622236551.45672,81376,0.8757617473602295
1622236589.944252,81504,0.7195117473602295
1622236628.439456,81632,1.0320117473602295
1622236647.675438,81696,0.9070117473602295
1622236676.502619,81792,0.9695117473602295
1622236763.011201,82080,0.9382617473602295
1622236772.613817,82112,0.7820117473602295
1622236811.085875,82240,0.8445117473602295
1622236868.817147,82432,0.9382617473602295
1622236888.136244,82496,0.8445117473602295
1622237003.501397,82880,0.8445117473602295
1622237013.119557,82912,0.9070117473602295
1622237022.752787,82944,0.8445117473602295
1622237032.396249,82976,0.7507617473602295
1622237061.279493,83072,1.0007617473602295
1622237099.756753,83200,0.9382617473602295
1622237157.579502,83392,0.9070117473602295
1622237167.229521,83424,0.7820117473602295
1622237196.190526,83520,0.7820117473602295
1622237273.255272,83776,0.9382617473602295
1622237321.36397,83936,1.0007617473602295
1622237350.264608,84032,0.8757617473602295
1622237379.205206,84128,0.6570117473602295
1622237388.848032,84160,1.0632617473602295
1622237446.790454,84352,0.9382617473602295
1622237466.015135,84416,0.7820117473602295
1622237523.782068,84608,0.9382617473602295
1622237552.688897,84704,0.6882617473602295
1622237581.563997,84800,0.8132617473602295
1622237591.185516,84832,0.8757617473602295
1622237629.661398,84960,0.8757617473602295
1622237812.456123,85568,0.8132617473602295
1622237850.886445,85696,0.9070117473602295
1622237870.124065,85760,1.0320117473602295
1622237918.206984,85920,0.7820117473602295
1622237966.344378,86080,0.8445117473602295
1622238091.435043,86496,0.8132617473602295
1622238130.00155,86624,1.0007617473602295
1622238158.864763,86720,0.9070117473602295
1622238303.414684,87200,0.7820117473602295
1622238409.419001,87552,1.0945117473602295
1622238419.04891,87584,0.9382617473602295
1622238447.86989,87680,0.9695117473602295
1622238505.576431,87872,0.7820117473602295
1622238572.960179,88096,0.8132617473602295
1622238582.582731,88128,0.9382617473602295
1622238592.187964,88160,0.8757617473602295
1622238601.817503,88192,0.9070117473602295
1622238611.447731,88224,0.8445117473602295
1622238621.043554,88256,0.8757617473602295
1622238698.124679,88512,0.8757617473602295
1622240042.950425,89248,0.8445117473602295
1622240052.564976,89280,1.0632617473602295
1622240062.200949,89312,0.9382617473602295
1622240129.442086,89536,0.9382617473602295
1622240235.329622,89888,0.9382617473602295
1622240254.583149,89952,0.8132617473602295
1622240370.223302,90336,0.8445117473602295
1622240379.872003,90368,0.9695117473602295
1622240408.812185,90464,0.9382617473602295
1622240428.119022,90528,0.9382617473602295
1622240437.760314,90560,0.9070117473602295
1622240457.005954,90624,0.8132617473602295
1622240640.185735,91232,0.9070117473602295
1622240688.395643,91392,0.8757617473602295
1622240717.368615,91488,0.9695117473602295
1622240746.32028,91584,0.8132617473602295
1622240833.336462,91872,0.9695117473602295
1622240842.987853,91904,1.0632617473602295
1622240900.819449,92096,0.9382617473602295
1622240920.115452,92160,1.1257617473602295
1622240929.736254,92192,0.6882617473602295
1622240987.542056,92384,0.8757617473602295
1622241016.499526,92480,0.9695117473602295
1622241074.526676,92672,0.9382617473602295
1622241093.893714,92736,1.0007617473602295
1622241113.212473,92800,0.9382617473602295
1622241142.154198,92896,0.7507617473602295
1622241229.02316,93184,0.9382617473602295
1622241277.28468,93344,0.9695117473602295
1622241296.593849,93408,0.8757617473602295
1622241306.240115,93440,0.7820117473602295
1622241315.907928,93472,0.9695117473602295
1622241422.190344,93824,1.0007617473602295
1622241518.570151,94144,0.8757617473602295
1622241595.739637,94400,0.8132617473602295
1622241759.730957,94944,0.8445117473602295
1622241827.323275,95168,0.8757617473602295
1622241836.977016,95200,1.0632617473602295
1622241865.902568,95296,0.9382617473602295
1622241962.191308,95616,0.8132617473602295
1622242019.902893,95808,0.9695117473602295
1622242058.40486,95936,0.8757617473602295
1622242106.397146,96096,0.8757617473602295
1622242125.57711,96160,0.9382617473602295
1622242144.748773,96224,1.0007617473602295
1622242163.924365,96288,1.0945117473602295
1622242183.097576,96352,1.1257617473602295
1622242221.470039,96480,0.9695117473602295
1622242231.076784,96512,0.9070117473602295
1622242259.850608,96608,0.8132617473602295
1622242317.457318,96800,0.8445117473602295
1622242336.643326,96864,0.9382617473602295
1622242365.433506,96960,0.7820117473602295
1622242442.188931,97216,0.8445117473602295
1622242461.328543,97280,0.9070117473602295
1622242470.933278,97312,0.9070117473602295
1622242480.548448,97344,0.8757617473602295
1622242557.399041,97600,0.9070117473602295
1622242701.388829,98080,0.9695117473602295
1622242720.54984,98144,0.9695117473602295
1622242739.747887,98208,0.9695117473602295
1622242758.938197,98272,0.9070117473602295
1622242778.13785,98336,1.0320117473602295
1622242864.487555,98624,1.0007617473602295
1622242902.929068,98752,0.9070117473602295
1622243027.86956,99168,1.0007617473602295
1622243066.332076,99296,0.9070117473602295
1622243248.788326,99904,0.8757617473602295
1622243392.861124,100384,0.9070117473602295
1622243402.517924,100416,1.0007617473602295
1622243460.202715,100608,0.8132617473602295
1622243469.810216,100640,1.0007617473602295
1622243489.068284,100704,0.9382617473602295
1622243517.872644,100800,0.9695117473602295
1622243565.852742,100960,1.0632617473602295
1622243594.62655,101056,0.7820117473602295
1622243604.204436,101088,0.9382617473602295
1622243623.351061,101152,0.7507617473602295
1622243776.78794,101664,0.8132617473602295
1622243843.923208,101888,0.9695117473602295
1622243882.24621,102016,0.9070117473602295
1622243949.299029,102240,0.9382617473602295
1622243958.884905,102272,0.8445117473602295
1622244025.808457,102496,0.9070117473602295
1622244054.503486,102592,0.8757617473602295
1622244284.577852,103360,0.7195117473602295
1622244313.352339,103456,0.9382617473602295
1622244380.457716,103680,0.7507617473602295
1622244409.19462,103776,0.8445117473602295
1622244418.790077,103808,0.9382617473602295
1622244437.937538,103872,0.9382617473602295
1622244447.519365,103904,0.8445117473602295
1622244514.567766,104128,0.8445117473602295
1622244533.740006,104192,0.8132617473602295
1622244639.254724,104544,1.0945117473602295
1622244687.326804,104704,0.7507617473602295
1622244773.646558,104992,0.9382617473602295
1622244792.778925,105056,0.8757617473602295
1622244811.935526,105120,0.9382617473602295
1622244850.261946,105248,0.9695117473602295
1622244878.99286,105344,0.9382617473602295
1622245003.643641,105760,1.0007617473602295
1622245013.235075,105792,0.7820117473602295
1622245022.831256,105824,1.0945117473602295
1622245080.335961,106016,0.9070117473602295
1622245156.972031,106272,0.9695117473602295
1622245214.494655,106464,0.8445117473602295
1622245224.067888,106496,0.8132617473602295
1622245233.659207,106528,1.0320117473602295
1622245272.048207,106656,0.8132617473602295
1622246441.063334,106816,0.7820117473602295
1622246508.114599,107040,0.9070117473602295
1622246584.74672,107296,0.8445117473602295
1622246623.0778,107424,1.1257617473602295
1622246661.403989,107552,0.7820117473602295
1622246680.585663,107616,0.6257617473602295
1622246738.107909,107808,0.8132617473602295
1622246766.907319,107904,0.8757617473602295
1622246786.1408,107968,0.8132617473602295
1622246805.402248,108032,0.9070117473602295
1622246824.604409,108096,0.9382617473602295
